issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude,v26_max_todayness,v26_article_forms,v26_event_key,v26_2_roundup,v26_2_gov_ok,v26_2_gov_reason,v26_2_market_stock,v26_2_industry_structural,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score
I072,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,444.0,4,3,4,6,3200,"3200,3216,3221,3173,3162,3195","오픈AI, 해킹 막는 데 1조 3,450억 원 지원…상수도·전력·지역은행이 대상 | 캘리포니아, 오픈AI 해킹 조사 착수… 13개주 규제 전선 파장 | 허깅페이스가 끝이 아니었다…오픈AI 에이전트, '집단 해킹 모의' 추가 정황 포착 | AI가 반란을 시작한 게 아니다…오픈AI·앤스로픽 사고가 보여준 더 현실적인 위험 | 젠슨 황 엔비디아 CEO, 오픈AI GPT-6 아스트라 공개와 AGI 도래 선언",AI 매터스 | 글로벌이코노믹 | AI포스트 | 시사프리즘 | 2news.co.kr,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,"business_change,direct_risk,official_action",privacy_security:openai:data_leak,False,False,foreign_public_policy,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I073,global_incident:platform_enforcement:coupang:deceptive_membership_price_ad,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_REGULATORY_ENFORCEMENT,COMP_GENERAL_LOW_RELEVANCE,domestic,442.5,4,5,4,1,847,847,"‘회원가’라 믿고 눌렀는데 쿠폰가였다…공정위, 쿠팡 와우 기만광고 제재",:: 위즈경제 ::,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,로컬 보조 라벨,False,False,0.0,official_action,v27:platform_enforcement:coupang:deceptive_membership_price_ad,False,True,public_actor_official_action,False,True,platform_enforcement:coupang:deceptive_membership_price_ad,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I074,global_incident:platform_regulation:kakao:delivery_app_fee_policy,self_strategic_reference,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,COMP_GENERAL_LOW_RELEVANCE,domestic,442.5,4,3,4,1,182,182,[증권톡톡] KB증권 '퇴직연금형 개인투자용 국채 거래 서비스'·키움증권 네이버 쇼핑 '포인트 적립 서비스'·유안타증권 '쿠팡이츠 제휴 이벤트'·카카오페이증권 '카톡 친구 추가 이벤트',뉴스웍스,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,False,False,0.0,general,global_incident:platform_regulation:kakao:delivery_app_fee_policy,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I075,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,442.5,4,3,4,5,3306,"3306,3158,3201,3130,3146","엔비디아, 허깅페이스 17.5조원에 인수…오픈AI·앤트로픽에 도전 | AI 경쟁, 이제는 '쩐의 전쟁' … 앤트로픽·오픈AI IPO에 '머니 무브' | 앤트로픽, ‘최대 2조달러 IPO’ 윤곽…오픈AI ‘아스트라’로 반격 | 오픈AI GPT-6 아스트라 Max, 코드 아레나 웹개발 1위…1,797점으로 앤트로픽 최신 모델 앞서 | 앤트로픽, 700조원 ‘AI 연산’ 베팅…오픈AI와 전쟁 가열",뉴스1 | 뉴데일리 | 경향신문 | 인공지능신문 | v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,24.0,"business_change,direct_risk",global_incident:ai_security_policy:openai:anthropic_glasswing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I076,comp_overseas_regulation_data:심층분석 구글 블랙스톤 tpu 합작사 출범 국면 국산 양자 보안 아키텍처 융합 시 엔비디아 독점 해소 가속화,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_OVERSEAS_REGULATION_DATA,overseas,442.5,4,3,4,1,3049,3049,"[심층분석] 구글·블랙스톤 ‘TPU 합작사’ 출범 국면, 국산 양자· 보안 아키텍처 융합 시 ‘엔비디아 독점’ 해소 가속화 전망",데일리뉴스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,analysis_with_direct_risk,event:구글:market_power_platform+phishing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I077,comp_overseas_regulation_data:애플 엔비디아도 코인처럼 무기한 선물 온도 규제당국에 주식 퍼프 허용 촉구,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_OVERSEAS_REGULATION_DATA,overseas,442.5,4,3,4,1,3605,3605,"“애플·엔비디아도 코인처럼 무기한 선물” 온도, 美 규제당국에 ‘주식 퍼프’ 허용 촉구",비온미디어,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,general,event:애플:digital_asset_stablecoin+policy_legislation,False,False,foreign_public_policy,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I078,comp_overseas_regulation_data:2 3년 내 궤도에 스페이스x 구글 등 우주 데이터센터 개발 경쟁,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_OVERSEAS_REGULATION_DATA,overseas,442.5,4,3,4,1,3109,3109,"""2~3년 내 궤도에"" 스페이스X·구글 등 우주 데이터센터 개발 경쟁",뉴시스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,general,event:구글:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I079,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,436.5,4,3,4,1,2990,2990,앤트로픽·오픈AI·구글·메타 나흘 새 신모델…기업에선 ‘모델 피로’,AI 매터스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I080,comp_overseas_platform_ai:엔비디아 허깅페이스 129억달러에 인수 ai 생태계 주도권 확대,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,436.5,4,3,4,1,4067,4067,"엔비디아, 허깅페이스 129억달러에 인수…AI 생태계 주도권 확대",issueon.co.kr,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,direct_risk,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=False",2
I081,government_ai_core_policy:성능 좋고 저렴하다 글로벌 빅테크 ai 잇달아 도입,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,경쟁사_해외이슈,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,426.5,4,4,5,1,3821,3821,"""성능 좋고 저렴하다""…글로벌 빅테크, 中 AI 잇달아 도입",한국경제,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,14.0,business_change,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=False",2
I082,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,other,422.5,4,4,5,3,2369,"2369,1766,1756","에버랜드, '블러드시티' 10주년…이석훈 감독과 호러 콘텐츠 강화 | 중국, 인공지능 규제 강화… 560만 건 이상의 불법 콘텐츠 및 계정 적발. | 청소년 SNS 규제, 연령 차단보다 플랫폼 구조 개혁이 먼저다",etnews.com | Vietnam.vn | 뉴스N연합,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경 / 카카오 대외협력 관점 간접 참고,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,24.0,general,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I083,comp_overseas_regulation_data:gam 엔비디아 미디어텍 35억달러 동맹 ai 칩 생태계 장악 노림수,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_OVERSEAS_REGULATION_DATA,overseas,418.5,4,3,4,1,4041,4041,[GAM]엔비디아-미디어텍 35억달러 동맹 ① AI 칩 생태계 장악 노림수,뉴스핌,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,business_change,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=False",2
I084,comp_overseas_platform_ai:lg 최대 r d 축제 lg 스파크 2026 개최 엔비디아 ms 등 빅테크와 ai 기술 교류,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,412.5,4,3,4,1,3379,3379,"LG, 최대 R&D 축제 'LG 스파크 2026' 개최…엔비디아·MS 등 빅테크와 AI 기술 교류",버핏연구소,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I085,comp_overseas_platform_ai:lg 엔비디아 구글 ms의 미래 인재와 ai 축제 연다,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,412.5,4,3,4,1,3071,3071,"LG, 엔비디아·구글·MS의 미래 인재와 ‘AI 축제’ 연다",서울경제,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,business_change,event:구글:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I086,comp_overseas_platform_ai:lg 엔비디아 구글 ms와 ai 축제 연다 그룹 ax 총력전,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,412.5,4,3,4,1,3124,3124,"LG, 엔비디아·구글·MS와 ‘AI 축제’ 연다…그룹 AX 총력전",헤럴드경제,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,business_change,event:구글:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I087,comp_overseas_platform_ai:엔비디아 허깅페이스 129억 달러에 품었다,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,412.5,4,3,4,1,4059,4059,"엔비디아, 허깅페이스 129억 달러에 품었다",아이티데일리,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨,False,False,0.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=False",2
I088,government_ai_core_policy:이론에서 실전으로 향한 제조 ax ai 도입이 아닌 재설계가 관건,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,경쟁사_해외이슈,,OFF_TOPIC,,other,411.5,4,4,5,1,4027,4027,이론에서 실전으로 향한 제조 AX “AI 도입이 아닌 재설계가 관건”,더에이아이,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,0.0,business_change,,False,False,no_public_actor_action_domain,False,False,,False,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",1
I089,global_incident:leadership_service:kakao:service_reform_backlash,self_leadership_service,SELF_DIRECT_RISK,자사_및_계열사_이슈,DIRECT_RISK,,,other,390.8,5,5,5,4,45,"45,67,26,311","“조직개편으로 될 일을 왜 굳이 나누나”…액트, 카카오 인적분할에 공개 질의 | ""카카오, 조직개편으로 될 일을 왜 굳이 나누나"" | 카카오 인적분할에 뿔난 소액주주…""조직개편으로도 충분"" | ""조직개편으로 될 일을 왜 굳이 나누나""…액트, 카카오 인적분할에 공개 질의",디지털데일리 | 포쓰저널 | v.daum.net | 네이트,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,False,False,24.0,direct_risk,global_incident:leadership_service:kakao:service_reform_backlash,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I090,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,정부_국회,OFF_TOPIC,GOV_AI_CORE_POLICY,,other,390.0,5,4,5,7,453,"453,798,815,802,1985,382,140","[2027 AI예산 해부⑤·完] 컨트롤타워 ‘삼각편대’ 2기 돌입…범정부 AI 조정력 주목 | 공정위 부위원장 ""'7차 소비자정책 기본계획', AI·디지털 전환 최우선"" - 머니투데이 | 공정위 부위원장 ""'7차 소비자정책 기본계획', AI·디지털 전환 최우선"" | 공정위 부위원장 ""7차 소비자정책 기본계획, AI·디지털 전환 최우선"" | 임문영 의원, “광주를 대한민국 대표 ‘AI 실증·모빌리티 첨단도시’로 대전환”",디지털데일리 | 머니투데이 | 네이트 | edaily.co.kr | 전라일보,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경 / 카카오 대외협력 관점 간접 참고,로컬 보조 라벨,False,False,24.0,"business_change,direct_risk",global_incident:platform_regulation:fair_trade_authority:platform_regulation,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I091,global_incident:platform_regulation:financial_authority:platform_transaction_user_protection_obligation,government_platform_market_rule,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,OFF_TOPIC,,other,386.75,4,5,4,1,1267,1267,"금감원, 펀드 수수료 설명 강화... ""목표전환형 펀드 선취수수료 부담 문제 조치""",글로벌경제신문,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,14.0,general,global_incident:platform_regulation:financial_authority:platform_transaction_user_protection_obligation,False,False,no_public_actor_action_domain,False,False,,False,"insufficient_industry_basis:actor=False,change=True,bridge=False",1
I092,self_legal_regulatory:광진구 카카오톡 취득세 챗봇 서울시 적극행정 우수사례 최우수,self_legal_regulatory,SELF_DIRECT_RISK,자사_및_계열사_이슈,DIRECT_RISK,,,other,386.3,5,5,5,1,37,37,"광진구, '카카오톡 취득세 챗봇' 서울시 적극행정 우수사례 최우수",아시아경제,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,False,False,24.0,direct_risk,event:카카오+카카오서비스:legal_regulatory_enforcement,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I093,global_incident:platform_regulation:apple:platform_operator_obligation,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_OVERSEAS_REGULATION_DATA,overseas,383.5,4,3,4,1,3611,3611,"애플, 앱 추적 투명성 프레임워크 시행으로 20억 파운드 소송 직면 : 게임",헝그리앱,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,direct_risk,global_incident:platform_regulation:apple:platform_operator_obligation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I094,global_incident:platform_regulation:apple:platform_algorithm_ad_obligation,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_OVERSEAS_REGULATION_DATA,overseas,383.5,4,3,4,1,3588,3588,"[이슈&논란] “프라이버시 방패, 자사 광고엔 특혜?”…애플, 영국서 ATT ‘이중동의’ 논란에 3.7조원 집단소송",뉴스스페이스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,direct_risk,global_incident:platform_regulation:apple:platform_algorithm_ad_obligation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I095,global_incident:platform_regulation:kakao:platform_regulation,self_strategic_reference,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,COMP_DOMESTIC_DIRECT_RISK,other,378.0,5,5,5,8,185,"185,128,380,365,388,282,389,445","[마이데이터 가이드] 카카오페이 59억 과징금 후 폭풍…토스·뱅크샐러드 마이데이터 보안 차이는? | ""카톡에서 AI가 일한다""…카카오 컨소시엄, 생활형 AI 플랫폼 구축 | 카카오, ‘모두의 AI’ 사업자로 선정…카카오톡 기반 국민 AI 플랫폼 구축 | 카카오 컨소시엄, ‘모두의 AI’ 사업자 선정 … 카카오톡 기반 국민 AI 플랫폼 만든다 | 카카오 컨소시엄, '카톡' 기반 국민 AI 플랫폼 개발",한국데이터경제신문 | 네이트 | 직썰 | 워크투데이 | 한스경제,"카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈 / 카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈 / 카카오 대외협력 관점 간접 참고",로컬 보조 라벨 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,False,False,0.0,"business_change,official_action",global_incident:platform_regulation:kakao:platform_regulation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I096,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,OFF_TOPIC,,other,375.0,4,5,4,1,1068,1068,"금융당국, 가상자산 이원화 규제 검토",뉴스토마토,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,0.0,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,False,False,no_public_actor_action_domain,False,False,,False,"insufficient_industry_basis:actor=False,change=True,bridge=False",1
I097,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,365.8,5,4,5,6,48,"48,36,131,97,394,329","카카오, 내달 '이프카카오' 개최…정신아 대표 AI 비전 공개 | 카카오, 내달 AI 전략 공개…정신아 대표 직접 연설 | 카카오, 내달 '이프카카오' 개최…정신아 대표 AI 비전 공개 | 카카오, 내달 '이프카카오' 개최…정신아 대표 AI 비전 공개 | 카카오모빌리티 류긍선 대표 ""자율주행 핵심은 도시 환경에 맞는 상용화"" 강조",파이낸셜뉴스 | SBS Biz | v.daum.net | 네이트 | 인포스탁데일리,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,False,False,24.0,direct_risk,global_incident:leadership_service:kakao:leadership_service,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I098,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_OVERSEAS_REGULATION_DATA,overseas,364.5,4,3,4,5,3289,"3289,3294,3282,3106,3310","개인정보위 내년 예산 996억…개인정보 유출 예방체계 강화 | 개인정보 유출 은폐 신고하면 포상금…정부, 내년 94억원 편성 | 개인정보위 내년 예산 996억원... 개인정보 유출 신고포상금 예산 94억원 | [2027 예산안] 개인정보위 내년 예산 996억원… 예방체계 투자 137% 확대 - 조선비즈 | 개인정보위, 내년 예산 '역대 최대'…신고포상금 94억원",뉴스1 | 서울뉴스통신 | 보안뉴스 | Chosunbiz | etnews.com,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,direct_risk,global_incident:platform_regulation:platform_sector:platform_data_protection_obligation,False,True,platform_obligation,False,True,platform_enforcement:google:privacy_data_violation,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I099,self_strategic_reference:오늘의 게임 소식 카카오게임즈 신작 아키에이지 s bi 키비주얼 공개 네이버 블로그,self_strategic_reference,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,359.5,4,3,4,1,80,80,"[오늘의 게임 소식]카카오게임즈, 신작 ‘아키에이지 S’ BI·키비주얼 공개外 : 네이버 블로그",Naver Blog,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,False,False,42.0,general,,True,False,roundup_without_central_public_actor,False,False,,False,roundup,0
I100,government_ai_core_policy:공공기관 ai 도입 최우선 검토한다 ai 기본법 시행령 국무회의 통과,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,정부_국회,,GOV_AI_CORE_POLICY,,other,358.5,5,4,5,1,2059,2059,공공기관 'AI 도입' 최우선 검토한다… AI 기본법 시행령 국무회의 통과,드론매거진 뉴스,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,로컬 보조 라벨,False,False,0.0,official_action,,False,True,public_actor_official_action,False,False,,False,"insufficient_industry_basis:actor=False,change=True,bridge=False",1
I101,self_filler_reference:카카오 웨이모 엔비디아 등 첨단 모빌리티 혁신가들 한자리에,self_filler_reference,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,OFF_TOPIC,,,overseas,352.3,2,2,2,2,144,"144,247",카카오·웨이모·엔비디아 등 첨단 모빌리티 혁신가들 한자리에 - 머니투데이 | 카카오·웨이모·엔비디아 등 첨단 모빌리티 혁신가들 한자리에,머니투데이 | 네이트,카카오 대외협력 관점 간접 참고,로컬 보조 라벨,False,False,14.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I102,comp_domestic_public_infra:tsmc 도시 신주시도 라인웍스 쓴다 네이버 대만 공공시장 첫발,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,349.0,4,4,5,1,4037,4037,"'TSMC 도시' 신주시도 라인웍스 쓴다…네이버, 대만 공공시장 첫발",news.nate.com,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,event:네이버:financial_performance+kim_beomsoo_trial,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I103,government_ai_core_policy:과기정통부 모두의 ai 프로젝트 착수 간담회 개최,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,정부_국회,,GOV_AI_CORE_POLICY,,other,342.5,5,4,5,3,486,"486,497,519","과기정통부 ‘모두의 AI’ 프로젝트 착수 간담회 개최 | 과기정통부, '모두의 AI' 프로젝트 착수 간담회 개최 | 과기정통부, '모두의 AI' 프로젝트 착수 간담회 개최",NK경제 | 로봇신문 | 서울포커스,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,로컬 보조 라벨,False,False,0.0,business_change,event:과기정통부:ai_infrastructure_security,False,True,public_actor_official_action,False,False,,False,"insufficient_industry_basis:actor=False,change=False,bridge=False",0
I104,global_incident:platform_regulation:fair_trade_authority:platform_algorithm_ad_obligation,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,정부_국회,OFF_TOPIC,GOV_AI_CORE_POLICY,,other,341.0,5,4,5,2,738,"738,804","온라인쇼핑몰 ‘AI 베스트 리뷰’ 선정 기준 명시해야…공정위 가이드라인 마련 | AI 가상인물 광고 표시 의무화 추진…공정위, 'AI 워싱' 감시 강화",채널A | v.daum.net,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,로컬 보조 라벨 / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,False,False,24.0,"business_change,official_action",global_incident:platform_regulation:fair_trade_authority:platform_algorithm_ad_obligation,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=False,change=True,bridge=True",2
I105,global_incident:platform_regulation:fair_trade_authority:platform_transaction_user_protection_obligation,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,정부_국회,OFF_TOPIC,GOV_AI_CORE_POLICY,,other,341.0,5,4,5,2,916,"916,794","공정위, AI 시대 소비자보호 논의…""가상인물 표시·AI 워싱 점검 강화"" | 공정위, AI 시대 소비자보호 논의…""가상인물 표시·AI 워싱 점검 강화""",뉴스1 | v.daum.net,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,로컬 보조 라벨 / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,False,False,0.0,official_action,global_incident:platform_regulation:fair_trade_authority:platform_transaction_user_protection_obligation,False,True,public_actor_official_action,False,False,,False,"insufficient_industry_basis:actor=False,change=False,bridge=False",0
