id,기사제목,언론사,검색어,원카테고리,Gemini카테고리,Gemini내부카테고리,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini이슈패밀리,Gemini이슈그룹,Gemini중요도,Gemini대외협력중요도,Gemini관련도,Gemini관련성,Gemini정책영향경로,Gemini경쟁시사점,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,랭킹점수,코드힌트
3482,"아이폰18 프로, 3색 유력…블랙 빠지고 '다크 체리' 주력으로",디지털투데이,애플,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,,,COMP_GENERAL_LOW_RELEVANCE,overseas,competitor_general_low_relevance,competitor_general_low_relevance:아이폰18 프로 3색 유력 블랙 빠지고 다크 체리 주력으로,2,2,2,카카오 대외협력 관점 간접 참고,,카카오 대외협력 관점 간접 참고,,,로컬 보조 라벨,local,-22.0,general
3625,"트럼프, 출생시민권 제한 막히자 '임신부 입국 제한' 카드 만지작",베이비뉴스,트럼프 행정부,경쟁사_해외이슈,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:트럼프 출생시민권 제한 막히자 임신부 입국 제한 카드 만지작,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-22.0,general
3817,"관광객 넘치더니 결국… 일본, 출국세 3배 올렸다",v.daum.net,일본 빅테크,경쟁사_해외이슈,산업동향,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,COMP_GENERAL_LOW_RELEVANCE,other,self_filler_reference,self_filler_reference:관광객 넘치더니 결국 일본 출국세 3배 올렸다,2,2,2,카카오 대외협력 관점 간접 참고,,카카오 대외협력 관점 간접 참고,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local,-22.0,general
2302,"[산업 레이더] SKT·CJ프레시웨이·롯데건설, '상생·혁신' 위한 기술 전수",더밸류뉴스,SKT,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:산업 레이더 skt cj프레시웨이 롯데건설 상생 혁신 위한 기술 전수,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨,local,-22.0,general
2263,"SKT·KT, ‘퀀텀코리아 2026’서 차세대 양자암호 기술 경쟁",IT조선,SKT,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:skt kt 퀀텀코리아 2026서 차세대 양자암호 기술 경쟁,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨,local,-22.0,general
2400,"KT, ‘퀀텀코리아 2026’에서 양자암호통신 기술 선보여",이투데이,KT,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:kt 퀀텀코리아 2026에서 양자암호통신 기술 선보여,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨,local,-22.0,general
2392,"KT, 양자내성암호·양자 키 분배 기술 선보인다",뉴스퀘스트,KT,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:kt 양자내성암호 양자 키 분배 기술 선보인다,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨,local,-22.0,general
2426,"LG U+, 장기고객 위한 ‘워터풀 파티’ 연다",IT조선,LGU+,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:lg u+ 장기고객 위한 워터풀 파티 연다,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨,local,-22.0,general
3796,“일본 제쳤다” 韓 6월 수출 사상 첫 1000억 달러 돌파…세계 4위,더나은미래,일본 빅테크,경쟁사_해외이슈,경쟁사_해외이슈,OFF_TOPIC,,,COMP_GENERAL_LOW_RELEVANCE,other,off_topic,off_topic:일본 제쳤다 6월 수출 사상 첫 1000억 달러 돌파 세계 4위,2,2,2,카카오 대외협력 관점 간접 참고,,카카오 대외협력 관점 간접 참고,,Y,카카오 대외협력 브리핑 관련성이 낮음,local,-22.0,general
2320,SKT·KT ‘퀀텀코리아 2026’서 차세대 양자암호 기술 맞불,천지일보,SKT,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:skt kt 퀀텀코리아 2026서 차세대 양자암호 기술 맞불,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨,local,-22.0,general
3618,"미국, 북미 무역협정 연장 거부…트럼프 “최고의 협정” 자화자찬 6년 만",한겨레,트럼프 행정부,경쟁사_해외이슈,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:미국 북미 무역협정 연장 거부 트럼프 최고의 협정 자화자찬 6년 만,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-22.0,general
2316,"SKT, T1과 함께 신규 전시 ‘암행천문 별을 헤다’ 선보인다",서울일보,SKT,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:skt t1과 함께 신규 전시 암행천문 별을 헤다 선보인다,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨,local,-22.0,general
14,"카카오VX, 여름 골프 프로모션…그린피 최대 30% 할인",서울경제TV,카카오,자사_및_계열사_이슈,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,,other,self_filler_reference,self_filler_reference:카카오vx 여름 골프 프로모션 그린피 최대 30 할인,2,2,2,카카오 대외협력 관점 간접 참고,,,,,로컬 보조 라벨,local,-22.7,general
2184,"26년 7월1일 종합분석( 현재흐름, 단기예측, 초격차 포지션설명)",네이버 프리미엄콘텐츠,네이버,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:26년 7월1일 종합분석 현재흐름 단기예측 초격차 포지션설명,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,-22.75,general
3456,"폴더블 아이폰, 첫해 패널 점유율 29% 전망…1위 삼성 바짝 추격",디지털투데이,애플,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,,,COMP_GENERAL_LOW_RELEVANCE,overseas,competitor_general_low_relevance,competitor_general_low_relevance:폴더블 아이폰 첫해 패널 점유율 29 전망 1위 삼성 바짝 추격,2,2,2,카카오 대외협력 관점 간접 참고,,카카오 대외협력 관점 간접 참고,,,로컬 보조 라벨,local,-23.0,general
214,"카카오뱅크, 월급 넣으면 5%p 우대금리…'1+1' 혜택도",네이트,카카오,자사_및_계열사_이슈,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,,other,self_filler_reference,self_filler_reference:카카오뱅크 월급 넣으면 5 p 우대금리 1+1 혜택도,2,2,2,카카오 대외협력 관점 간접 참고,,,,,로컬 보조 라벨,local,-23.2,general
83,"카카오뱅크, 월급 입금 고객 대상 혜택 강화…최대 연 6.60% 금리 제공",미래경제,카카오,자사_및_계열사_이슈,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,,other,self_filler_reference,self_filler_reference:카카오뱅크 월급 입금 고객 대상 혜택 강화 최대 연 6 60 금리 제공,2,2,2,카카오 대외협력 관점 간접 참고,,,,,로컬 보조 라벨,local,-23.2,general
293,"""월급 넣으면 금리·현금 혜택""···카카오뱅크, 급여고객 잡기 나섰다",네이트,카카오뱅크,자사_및_계열사_이슈,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,,other,self_filler_reference,self_filler_reference:월급 넣으면 금리 현금 혜택 카카오뱅크 급여고객 잡기 나섰다,2,2,2,카카오 대외협력 관점 간접 참고,,,,,로컬 보조 라벨,local,-23.2,general
79,"""월급 넣으면 금리·현금 혜택""···카카오뱅크, 급여고객 잡기 나섰다",스마트비즈,카카오,자사_및_계열사_이슈,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,,other,self_filler_reference,self_filler_reference:월급 넣으면 금리 현금 혜택 카카오뱅크 급여고객 잡기 나섰다,2,2,2,카카오 대외협력 관점 간접 참고,,,,,로컬 보조 라벨,local,-23.2,general
3734,"﻿챗봇보다 보급률, 중국 AI+는 산업을 다시 짠다 [박지민의 중국과 미래]",IT조선,중국 AI,경쟁사_해외이슈,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_ai_core_policy,government_ai_core_policy:챗봇보다 보급률 중국 ai+는 산업을 다시 짠다 박지민의 중국과 미래,2,4,5,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-23.5,general
3655,"미 '출생시민권' 유지...대법원, 트럼프 이민 정책에 제동",YTN,트럼프 행정부,경쟁사_해외이슈,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:미 출생시민권 유지 대법원 트럼프 이민 정책에 제동,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-23.5,general
3774,01화 중국에서 부는 AI발 감원 바람,브런치,중국 AI,경쟁사_해외이슈,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_ai_core_policy,government_ai_core_policy:01화 중국에서 부는 ai발 감원 바람,2,4,5,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-23.5,general
2669,[진행 중] 7월 바이브코딩 챌린지 | 미니앱과 함께하는 여름,토스 홈페이지,토스,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,,,COMP_GENERAL_LOW_RELEVANCE,domestic,competitor_general_low_relevance,competitor_general_low_relevance:진행 중 7월 바이브코딩 챌린지 미니앱과 함께하는 여름,4,2,2,카카오 대외협력 관점 간접 참고,,카카오 대외협력 관점 간접 참고,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,-23.5,general
2204,"[수급분석] 연기금 SK하이닉스 상위, 외국인 DB하이텍·삼성전기·리노공업 순매수 (2026.07.01)",네이버 프리미엄콘텐츠,네이버,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:수급분석 연기금 sk하이닉스 상위 외국인 db하이텍 삼성전기 리노공업 순매수 2026 07 01,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,-24.0,general
2178,[뉴스분석] 호남 반도체 찬성 vs 우려할 점 따져보기,네이버 프리미엄콘텐츠,네이버,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:뉴스분석 호남 반도체 찬성 vs 우려할 점 따져보기,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,-24.0,general
3819,"수출 1000억 달러, 환율 1550원…한국 경제의 두 얼굴",더스쿠프,일본 빅테크,경쟁사_해외이슈,경쟁사_해외이슈,OFF_TOPIC,,,COMP_GENERAL_LOW_RELEVANCE,other,off_topic,off_topic:수출 1000억 달러 환율 1550원 한국 경제의 두 얼굴,2,2,2,카카오 대외협력 관점 간접 참고,,카카오 대외협력 관점 간접 참고,,Y,카카오 대외협력 브리핑 관련성이 낮음,local,-24.0,general
3607,"트럼프 “파나마 운하, 중국이 장악하게 두지 않을 것”",문화일보,트럼프 행정부,경쟁사_해외이슈,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:트럼프 파나마 운하 중국이 장악하게 두지 않을 것,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-24.0,general
3684,미·멕시코·캐나다 무역협정 결국 '좌초',네이트,트럼프 행정부,경쟁사_해외이슈,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:미 멕시코 캐나다 무역협정 결국 좌초,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-24.0,general
3681,"전쟁을 거래처럼, 거래를 전쟁처럼···전쟁 거치며 '동맹' 잃은 트럼프 [미·이란 전쟁이 드러낸 3개의 균열]②",네이트,트럼프 행정부,경쟁사_해외이슈,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:전쟁을 거래처럼 거래를 전쟁처럼 전쟁 거치며 동맹 잃은 트럼프 미 이란 전쟁이 드러낸 3개의 균열,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-24.0,general
2279,"SKT, ‘정보보호백서 2025’ 발간",디지털타임스,SKT,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,,COMP_DOMESTIC_STRATEGY,domestic,comp_domestic_strategy,comp_domestic_strategy:skt 정보보호백서 2025 발간,4,4,5,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,,,로컬 보조 라벨,local,-24.0,general
3585,"전쟁을 거래처럼, 거래를 전쟁처럼···전쟁 거치며 ‘동맹’ 잃은 트럼프 [미·이란 전쟁이 드러낸 3개의 균열]②",경향신문,트럼프 행정부,경쟁사_해외이슈,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:전쟁을 거래처럼 거래를 전쟁처럼 전쟁 거치며 동맹 잃은 트럼프 미 이란 전쟁이 드러낸 3개의 균열,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-24.0,general
3672,트럼프 계좌에 3400억 꽂은 마이크론…美 반도체·가정 동시 지원,데일리안,트럼프 행정부,경쟁사_해외이슈,정부_국회,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:트럼프 계좌에 3400억 꽂은 마이크론 반도체 가정 동시 지원,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-24.0,general
3418,‘아이폰 18 프로의 심장’ A20 프로 해부 – 2nm 공정이 바꾸는 것들,itworld.co.kr,애플,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,,,COMP_GENERAL_LOW_RELEVANCE,overseas,competitor_general_low_relevance,competitor_general_low_relevance:아이폰 18 프로의 심장 a20 프로 해부 2nm 공정이 바꾸는 것들,2,2,2,카카오 대외협력 관점 간접 참고,,카카오 대외협력 관점 간접 참고,,,로컬 보조 라벨,local,-24.0,general
3677,'출생시민권 제한명령' 패소한 트럼프⋯임신부 美입국금지 추진 가능성 제기,supple.kr,트럼프 행정부,경쟁사_해외이슈,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:출생시민권 제한명령 패소한 트럼프 임신부 입국금지 추진 가능성 제기,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-24.0,general
1972,"미국 400개 지역언론, 오픈 AI·MS 상대 ‘기사 무단 수집’ 소송 제기",미디어오늘,AI 저작권,정부_국회,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,comp_overseas_regulation_data,comp_overseas_regulation_data:미국 400개 지역언론 오픈 ai ms 상대 기사 무단 수집 소송 제기,4,4,5,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,-24.0,general
3781,‘의대보다 공대’ 중국 대학교 인기 전공…공학이 휩쓸었다,이데일리,중국 AI,경쟁사_해외이슈,정부_국회,GOV_AI_DIGITAL_POLICY,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_ai_core_policy,government_ai_core_policy:의대보다 공대 중국 대학교 인기 전공 공학이 휩쓸었다,2,4,5,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-24.5,general
3520,“이런 일 처음” 초유의 상황…앞으로는 200만원 주고도 ‘아이폰’ 못 산다?,서울경제,애플,경쟁사_해외이슈,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,,,COMP_GENERAL_LOW_RELEVANCE,overseas,competitor_general_low_relevance,competitor_general_low_relevance:이런 일 처음 초유의 상황 앞으로는 200만원 주고도 아이폰 못 산다,2,2,2,카카오 대외협력 관점 간접 참고,,카카오 대외협력 관점 간접 참고,,,로컬 보조 라벨,local,-24.5,general
947,성실히 빚 갚는 채무자 보호 강화…신복위 '신속채무조정' 채권 매각 제한,뉴스핌,금융위원회,정부_국회,정부_국회,GOV_PLATFORM_REGULATION,,GOV_GENERAL_LOW_RELEVANCE,,other,government_general_low_relevance,government_general_low_relevance:성실히 빚 갚는 채무자 보호 강화 신복위 신속채무조정 채권 매각 제한,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,,,로컬 보조 라벨 / v26: 한국 정부·국회 직접 행위자 근거 약함,local,-25.0,general
54,"카카오뱅크, 월급 50만원 넣으면... 최대 연 5%p 우대금리 쿠폰 증정",meconomynews.com,카카오,자사_및_계열사_이슈,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,,other,self_filler_reference,self_filler_reference:카카오뱅크 월급 50만원 넣으면 최대 연 5 p 우대금리 쿠폰 증정,2,2,2,카카오 대외협력 관점 간접 참고,,,,,로컬 보조 라벨,local,-25.2,general
282,"카카오뱅크, 연말까지 '세이프박스' 우대금리 이벤트 진행",스포츠한국,카카오뱅크,자사_및_계열사_이슈,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,,other,self_filler_reference,self_filler_reference:카카오뱅크 연말까지 세이프박스 우대금리 이벤트 진행,2,2,2,카카오 대외협력 관점 간접 참고,,,,,로컬 보조 라벨,local,-25.2,general
218,"카카오뱅크, 월급 입금 고객 대상 우대금리 이벤트",네이트,카카오,자사_및_계열사_이슈,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,,other,self_filler_reference,self_filler_reference:카카오뱅크 월급 입금 고객 대상 우대금리 이벤트,2,2,2,카카오 대외협력 관점 간접 참고,,,,,로컬 보조 라벨,local,-25.2,general
168,"카카오뱅크, 월급 입금 고객 대상 우대금리 이벤트",디지털투데이,카카오,자사_및_계열사_이슈,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,,other,self_filler_reference,self_filler_reference:카카오뱅크 월급 입금 고객 대상 우대금리 이벤트,2,2,2,카카오 대외협력 관점 간접 참고,,,,,로컬 보조 라벨,local,-25.2,general
286,"카카오뱅크, 연말까지 '세이프박스' 우대금리 이벤트 진행",네이트,카카오뱅크,자사_및_계열사_이슈,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,OFF_TOPIC,,,other,self_filler_reference,self_filler_reference:카카오뱅크 연말까지 세이프박스 우대금리 이벤트 진행,2,2,2,카카오 대외협력 관점 간접 참고,,,,,로컬 보조 라벨,local,-25.2,general
913,"국민성장펀드, 피지컬 AI에 16조 투입…'글로벌 1강' 도약 마중물",한국방송뉴스,금융위원회,정부_국회,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,,OFF_TOPIC,,other,government_ai_core_policy,government_ai_core_policy:국민성장펀드 피지컬 ai에 16조 투입 글로벌 1강 도약 마중물,4,4,5,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,-25.4,general
474,"통신 3사,차세대 양자보안 전면 확대…AI 시대 대응 속도",mstoday.co.kr,과학기술정보통신부,정부_국회,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,,OFF_TOPIC,COMP_OVERSEAS_PLATFORM_AI,overseas,comp_overseas_platform_ai,comp_overseas_platform_ai:통신 3사 차세대 양자보안 전면 확대 ai 시대 대응 속도,4,4,5,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,-25.4,general
3699,"미 대법원, 트럼프 이민정책에 제동…출생시민권 유지된다",mbn.co.kr,트럼프 행정부,경쟁사_해외이슈,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:미 대법원 트럼프 이민정책에 제동 출생시민권 유지된다,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-25.5,general
3692,"""美, 중국산 태양광 인버터 수입 제한 검토 중""",뉴시스,트럼프 행정부,경쟁사_해외이슈,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,government_general_low_relevance,government_general_low_relevance:중국산 태양광 인버터 수입 제한 검토 중,2,2,1,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,Y,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,-25.5,general
